Distance(mi),Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in),Weather_Condition_Cloudy,Weather_Condition_Fair,Weather_Condition_Fog,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunder,Weather_Condition_Wintry Mix,cluster_location_0,cluster_location_1,cluster_location_2,cluster_location_3,cluster_location_4,cluster_location_5,cluster_location_6,cluster_location_7,cluster_location_8,cluster_location_9
1.5730000000000002,0,0,0,2.302585092994046,1,6,3,7,2,59.0,59.0,75.0,30.15,3.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.012,0,0,0,2.302585092994046,1,11,1,16,2,49.0,47.0,61.0,30.38,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2789999999999999,0,0,0,2.302585092994046,0,3,2,1,2,44.0,44.0,76.0,29.9,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.906,0,0,0,2.302585092994046,1,10,4,13,2,57.0,57.0,59.0,30.11,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7909999999999999,0,0,0,2.302585092994046,1,12,2,13,2,34.0,25.0,56.0,29.91,13.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.757,1,0,0,2.302585092994046,0,12,3,17,2,45.0,45.0,80.0,30.09,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.409,0,0,0,2.302585092994046,1,11,1,14,2,57.0,57.0,77.0,30.03,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09,0,0,0,2.302585092994046,1,10,0,8,2,57.0,57.0,51.0,29.44,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.3040000000000003,0,0,0,2.302585092994046,1,4,0,6,2,49.0,49.0,77.0,29.85,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.978,0,1,0,2.302585092994046,1,7,4,13,2,76.0,76.0,46.0,30.04,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.13,0,0,0,2.302585092994046,0,11,4,17,2,61.0,61.0,83.0,30.21,7.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.084,0,1,0,2.302585092994046,1,11,1,12,2,52.0,52.0,66.0,30.02,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.02,1,0,0,2.302585092994046,1,11,0,8,2,59.0,59.0,72.0,29.79,12.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.292,0,0,0,2.302585092994046,1,8,2,8,2,64.0,64.0,78.0,29.99,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.457,0,0,0,2.302585092994046,1,9,4,13,2,75.0,75.0,24.0,29.78,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.12,0,0,0,2.302585092994046,0,9,0,19,2,58.0,58.0,84.0,29.87,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.931,1,0,0,1.791759469228055,0,10,2,3,4,53.0,53.0,93.0,29.62,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.318,0,1,0,2.302585092994046,1,9,2,18,2,69.0,69.0,32.0,30.03,15.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.94,0,0,0,2.302585092994046,0,12,4,16,2,32.0,26.0,82.0,29.86,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.481,0,0,0,2.302585092994046,0,9,6,2,4,55.0,55.0,83.0,29.86,7.0,0.23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8.202,0,0,0,2.302585092994046,1,12,2,13,2,40.0,32.0,79.0,29.65,15.0,0.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3.417,0,0,0,2.302585092994046,0,9,2,6,2,42.0,42.0,100.0,29.92,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8640000000000001,0,0,0,2.302585092994046,1,9,2,8,2,68.0,68.0,63.0,30.02,5.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.524,0,0,0,2.302585092994046,1,12,0,9,2,23.0,12.0,85.0,29.79,12.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.307,0,0,0,2.302585092994046,0,10,6,23,2,47.0,47.0,90.0,30.19,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0969999999999999,0,1,0,2.302585092994046,1,8,3,17,2,83.0,83.0,47.0,29.96,14.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.3430000000000002,0,1,0,2.302585092994046,1,4,3,8,2,47.0,44.0,66.0,29.95,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.417,0,1,0,2.302585092994046,1,8,2,14,2,85.0,85.0,41.0,29.91,9.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.092,0,1,0,2.302585092994046,0,10,5,20,2,52.0,52.0,97.0,29.37,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8009999999999999,0,0,0,2.302585092994046,1,8,2,16,2,80.0,80.0,40.0,29.84,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.294,0,0,0,2.302585092994046,1,5,4,10,2,58.0,58.0,60.0,30.28,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.792,0,0,0,2.302585092994046,1,12,0,12,2,42.0,42.0,85.0,29.37,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7020000000000001,0,0,0,2.302585092994046,1,9,2,7,2,50.0,50.0,86.0,30.13,5.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.009,1,0,0,2.302585092994046,0,10,5,18,2,61.0,61.0,64.0,29.87,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.365,0,0,0,2.302585092994046,0,10,1,7,2,52.0,52.0,80.0,29.77,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7120000000000001,0,0,0,2.302585092994046,1,3,6,17,2,44.0,39.0,82.0,30.16,10.0,0.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.4560000000000004,0,0,0,2.302585092994046,1,8,2,6,2,57.0,57.0,74.0,30.01,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.048,0,0,0,2.302585092994046,0,4,3,20,2,62.0,62.0,52.0,30.19,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.523,0,0,0,2.302585092994046,1,4,2,8,2,51.0,51.0,44.0,30.15,5.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.157,0,1,0,2.302585092994046,1,3,0,8,2,41.0,41.0,86.0,30.06,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.197,0,0,0,2.302585092994046,0,11,4,4,2,62.0,62.0,86.0,30.13,14.0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.158,0,0,0,2.302585092994046,0,11,4,17,2,61.0,61.0,83.0,30.21,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.12,0,0,0,2.302585092994046,0,10,6,18,2,56.0,56.0,57.0,29.19,12.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.7880000000000003,0,0,0,2.302585092994046,1,11,3,9,2,57.0,57.0,96.0,29.97,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.187,0,0,0,2.302585092994046,0,3,1,6,2,42.0,36.0,79.0,29.97,10.0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.146,0,0,0,2.302585092994046,1,8,5,11,2,67.0,67.0,54.0,29.85,6.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.782,0,0,0,2.302585092994046,1,7,3,14,2,74.0,74.0,48.0,30.0,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.734,0,0,0,2.302585092994046,0,12,2,16,2,57.0,57.0,83.0,30.12,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.503,1,0,0,2.302585092994046,1,9,6,16,2,75.0,75.0,40.0,30.09,3.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.525,0,0,0,2.302585092994046,0,12,6,2,2,34.0,25.0,75.0,29.42,13.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.415,0,1,0,2.302585092994046,1,6,2,11,2,71.0,71.0,59.0,29.88,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0010000000000003,0,0,0,2.302585092994046,1,6,4,13,2,59.0,59.0,78.0,29.91,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.511,0,0,0,2.302585092994046,1,9,6,16,2,66.0,66.0,65.0,30.11,13.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.04,0,0,0,2.302585092994046,0,12,4,16,2,47.0,40.0,74.0,30.08,17.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.501,0,0,0,2.302585092994046,1,4,4,9,2,41.0,41.0,70.0,30.24,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.362,0,0,0,2.302585092994046,1,10,1,12,2,48.0,45.0,68.0,30.17,6.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6659999999999999,0,0,0,2.302585092994046,1,12,5,11,2,42.0,34.0,73.0,29.55,18.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.417,0,0,0,2.302585092994046,1,11,5,12,2,48.0,42.0,80.0,29.77,16.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.896,0,0,0,2.302585092994046,1,7,3,9,2,75.0,75.0,51.0,30.02,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.668,0,0,0,2.302585092994046,1,5,0,5,2,53.0,53.0,83.0,30.09,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.018,0,0,0,2.302585092994046,1,3,6,9,2,48.0,45.0,74.0,30.15,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.979,0,0,0,2.302585092994046,0,12,6,0,2,35.0,35.0,96.0,29.76,0.0,0.06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09,0,0,0,2.302585092994046,1,10,3,8,2,63.0,63.0,78.0,30.11,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.13,0,0,0,2.302585092994046,1,12,1,13,2,41.0,38.0,82.0,29.63,5.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.201,0,1,0,2.302585092994046,1,5,0,10,2,57.0,57.0,64.0,30.04,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.378,0,1,0,2.302585092994046,0,3,2,6,2,35.0,35.0,85.0,30.32,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.612,0,0,0,2.302585092994046,1,7,3,16,2,96.0,96.0,21.0,29.9,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.642,0,0,0,2.302585092994046,1,6,5,15,2,81.0,81.0,36.0,29.99,13.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.079,0,0,0,2.1972245773362196,1,10,4,9,2,54.0,54.0,86.0,29.81,5.0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.481,0,0,0,2.302585092994046,0,7,0,4,2,60.0,60.0,78.0,30.02,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.118,0,0,0,2.0794415416798357,0,10,2,7,2,54.0,54.0,83.0,29.74,7.0,0.04,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.028,0,0,0,2.302585092994046,1,3,3,15,2,61.0,61.0,31.0,30.21,8.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.012,0,0,0,2.1972245773362196,1,10,4,9,2,54.0,54.0,86.0,29.81,5.0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.646,0,0,0,2.302585092994046,1,4,3,17,2,57.0,57.0,36.0,30.31,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.326,0,1,0,2.302585092994046,0,11,0,20,2,55.0,55.0,45.0,29.55,13.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.173,0,1,0,2.302585092994046,1,5,0,15,2,86.0,86.0,21.0,30.06,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.469,0,0,0,1.9459101490553132,0,6,6,1,2,62.0,62.0,90.0,29.84,8.0,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.312,0,0,0,2.302585092994046,1,10,2,17,2,53.0,53.0,77.0,30.11,3.0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.368,0,0,0,2.302585092994046,1,8,3,17,2,83.0,83.0,46.0,29.96,10.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.379,0,1,0,2.302585092994046,1,2,6,12,2,52.0,52.0,54.0,30.31,7.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.027,1,0,0,1.9459101490553132,1,11,0,11,2,56.0,56.0,87.0,30.27,3.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3.739,0,0,0,2.302585092994046,1,5,2,10,2,65.0,65.0,52.0,30.08,6.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.502,0,1,0,2.302585092994046,1,12,1,15,2,35.0,29.0,85.0,29.72,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.084,0,0,0,2.302585092994046,0,4,5,5,2,49.0,47.0,64.0,30.13,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.073,0,0,0,2.302585092994046,1,3,0,14,2,53.0,53.0,47.0,29.93,15.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.466,0,0,0,2.302585092994046,1,12,4,14,2,46.0,42.0,68.0,30.28,8.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.013,0,1,0,2.302585092994046,1,7,3,6,2,58.0,58.0,75.0,30.15,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.844,0,0,0,2.302585092994046,1,5,0,13,2,63.0,63.0,46.0,30.15,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.098,0,0,0,2.302585092994046,1,11,5,11,2,47.0,41.0,71.0,29.99,13.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.236,0,0,0,2.302585092994046,0,8,6,4,2,62.0,62.0,65.0,30.01,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.145,0,0,0,2.302585092994046,1,7,4,9,2,68.0,68.0,68.0,30.02,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.8029999999999999,0,0,0,2.302585092994046,1,9,6,15,2,74.0,74.0,41.0,29.79,13.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.622,0,1,0,2.302585092994046,1,4,5,9,2,49.0,46.0,83.0,29.83,7.0,0.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.882,0,0,0,1.791759469228055,1,11,3,9,2,52.0,52.0,89.0,30.19,9.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.481,0,0,0,2.302585092994046,1,12,2,12,2,45.0,40.0,82.0,29.64,10.0,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.8340000000000001,0,1,0,2.302585092994046,1,11,2,16,2,50.0,50.0,41.0,30.07,16.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0069999999999999,1,0,0,2.302585092994046,1,12,5,9,2,48.0,40.0,80.0,29.64,23.0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0069999999999999,0,0,0,2.302585092994046,0,3,2,21,2,50.0,50.0,57.0,29.85,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.905,0,0,0,2.302585092994046,1,9,4,9,2,61.0,61.0,38.0,29.85,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.311,0,0,0,2.302585092994046,1,6,3,17,2,88.0,88.0,35.0,29.94,7.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5920000000000001,0,0,0,2.302585092994046,1,6,6,20,2,96.0,96.0,36.0,29.64,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.071,1,0,0,2.302585092994046,1,10,5,10,2,55.0,55.0,69.0,30.26,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.064,1,0,0,2.302585092994046,1,4,2,13,2,66.0,66.0,48.0,30.25,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.362,0,0,0,0.6931471805599453,0,12,5,6,2,41.0,36.0,89.0,30.09,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.947,0,0,0,2.302585092994046,1,12,4,13,2,45.0,45.0,74.0,30.18,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0409999999999999,0,1,0,2.302585092994046,0,11,5,1,2,47.0,42.0,83.0,29.9,10.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.233,0,0,0,2.302585092994046,1,12,6,11,2,44.0,38.0,76.0,29.7,13.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.397,0,0,0,2.302585092994046,1,7,3,16,2,72.0,72.0,61.0,29.96,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.411,0,1,0,2.302585092994046,1,5,0,19,2,67.0,67.0,42.0,30.13,13.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.1370000000000005,0,0,0,2.302585092994046,1,12,3,12,2,48.0,44.0,66.0,29.56,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.033,1,0,0,2.302585092994046,1,9,1,13,2,59.0,59.0,81.0,30.09,10.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.481,0,0,0,2.302585092994046,1,5,5,14,2,75.0,75.0,37.0,30.01,14.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.016,0,0,0,2.302585092994046,1,8,5,18,2,70.0,70.0,53.0,29.84,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.664,0,1,0,2.302585092994046,1,10,1,15,2,57.0,57.0,87.0,29.94,6.0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.207,1,0,0,2.1972245773362196,1,12,5,16,2,52.0,52.0,74.0,29.85,12.0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.851,0,0,0,2.302585092994046,1,8,3,9,2,81.0,81.0,52.0,29.95,7.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.052,0,0,0,2.302585092994046,1,8,3,9,2,66.0,66.0,65.0,30.09,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.861,0,0,0,2.302585092994046,1,11,3,14,2,58.0,58.0,81.0,29.84,17.0,0.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.344,0,0,0,2.302585092994046,0,11,4,22,2,48.0,43.0,74.0,29.93,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.571,0,0,0,2.302585092994046,1,9,1,12,2,77.0,77.0,39.0,29.92,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.985,0,0,0,2.302585092994046,1,6,0,16,2,96.0,96.0,22.0,29.74,9.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.843,0,0,0,2.302585092994046,1,11,1,14,2,52.0,52.0,66.0,30.15,15.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.284,0,0,0,2.302585092994046,1,8,2,16,2,78.0,78.0,36.0,29.78,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.532,0,0,0,2.302585092994046,0,9,2,19,2,58.0,58.0,78.0,29.88,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.464,0,0,0,2.302585092994046,1,3,5,13,2,47.0,43.0,77.0,30.07,9.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.405,0,0,0,2.302585092994046,1,6,1,8,2,71.0,71.0,66.0,29.78,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.739,0,0,0,2.302585092994046,0,12,3,18,2,42.0,42.0,82.0,30.03,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.3630000000000002,0,0,0,2.302585092994046,1,6,0,11,2,98.0,98.0,31.0,29.65,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.738,0,0,1,2.302585092994046,1,12,4,15,2,34.0,26.0,61.0,30.07,10.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.32,0,0,0,2.302585092994046,1,8,4,16,2,80.0,80.0,52.0,30.03,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.863,0,0,0,2.302585092994046,1,10,2,16,2,54.0,54.0,83.0,30.11,0.0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.005,0,0,0,2.302585092994046,1,9,2,8,2,68.0,68.0,63.0,30.02,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.65,0,0,0,2.302585092994046,1,9,4,7,2,57.0,57.0,81.0,30.01,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.446,0,0,0,2.302585092994046,1,11,1,15,2,52.0,52.0,69.0,30.14,17.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.122,0,0,0,2.302585092994046,1,6,4,8,2,56.0,56.0,64.0,30.09,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.376,0,0,0,2.1972245773362196,0,11,3,22,2,58.0,58.0,90.0,30.14,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.628,0,0,0,2.302585092994046,1,11,4,9,2,49.0,47.0,90.0,29.81,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.014,0,1,0,2.302585092994046,1,5,4,9,2,57.0,57.0,62.0,30.29,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.15,0,0,0,2.302585092994046,0,12,4,16,2,45.0,43.0,71.0,30.13,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.639,0,1,0,2.302585092994046,1,8,0,20,2,84.0,84.0,49.0,29.96,12.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.752,0,0,0,2.302585092994046,1,10,3,14,2,66.0,66.0,48.0,29.71,18.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.503,0,0,0,2.302585092994046,1,10,1,13,2,52.0,52.0,63.0,30.1,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.377,0,1,0,2.302585092994046,1,10,3,11,2,51.0,51.0,74.0,30.11,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.085,0,0,0,2.302585092994046,1,12,1,13,2,47.0,44.0,86.0,30.01,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.599,0,0,0,0.6931471805599453,0,10,2,6,2,42.0,42.0,100.0,29.89,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02,1,0,0,1.6094379124341003,0,12,3,5,2,33.0,24.0,89.0,29.45,13.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.044,0,0,0,2.302585092994046,1,7,0,8,2,63.0,63.0,72.0,29.94,3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.999,0,0,0,2.302585092994046,0,12,0,4,2,43.0,39.0,82.0,29.52,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1969999999999999,0,0,0,2.302585092994046,1,4,0,11,2,51.0,51.0,74.0,29.92,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.237,0,0,0,2.302585092994046,0,3,1,20,2,44.0,44.0,73.0,29.91,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.478,0,0,0,2.302585092994046,1,9,5,13,2,74.0,74.0,29.0,30.13,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.621,0,0,0,2.302585092994046,1,6,5,8,2,77.0,77.0,64.0,29.96,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5539999999999999,0,0,0,2.302585092994046,0,5,5,21,2,56.0,56.0,57.0,30.31,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.019,1,0,0,2.302585092994046,0,9,2,20,2,58.0,58.0,78.0,29.88,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4,0,0,0,2.302585092994046,1,9,2,17,2,68.0,68.0,61.0,30.21,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.652,0,0,0,2.302585092994046,0,10,3,7,2,57.0,57.0,62.0,29.81,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.59,0,0,0,2.302585092994046,1,5,1,11,2,61.0,61.0,56.0,30.23,8.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
